generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5440000,2,0.469286,-772.064,0.802342,0.459
5450000,3,-0.258208,-762.697,4.94554,0.441
5460000,5,-9.45337,-762.763,4.62744,0.4604
5470000,3,2.92262,-765.407,2.68674,0.482
5480000,3,3.87153,-768.834,0.821186,0.466
5490000,3,0.886724,-771.824,1.58799,0.466
5500000,4,-3.10686,-763.619,4.51646,0.446571
5510000,3,2.28435,-767.078,1.82252,0.4578
5520000,2,4.11095,-778.624,1.22584,0.491
5530000,5,4.73341,-764.954,4.74663,0.483
5540000,2,4.43446,-774.232,0.672592,0.4715
5550000,5,-2.04419,-767.288,2.37311,0.493
5560000,4,-0.013076,-763.031,2.48138,0.442
5570000,3,3.62915,-775.183,0.514884,0.462
5580000,4,4.72753,-768.869,2.53153,0.511
5590000,3,-5.24199,-769.821,1.71086,0.476
5600000,2,1.06755,-770.316,0.578972,0.421
5610000,2,2.12597,-770.727,1.25707,0.461
5620000,2,2.31567,-774.617,2.44063,0.4422
5630000,4,-0.152793,-765.551,3.52392,0.483
5640000,2,-2.08912,-774.213,1.7588,0.4548
5650000,3,-0.352167,-763.036,1.68302,0.457
5660000,3,1.97495,-762.85,1.86292,0.387
5670000,3,-0.0995616,-766.619,1.33065,0.464333
5680000,3,-0.327441,-766.351,1.05084,0.452
5690000,3,5.46988,-777.952,0.928754,0.475333
5700000,2,3.51333,-774.217,1.88106,0.462857
5710000,4,2.06473,-766.758,1.99693,0.439
5720000,3,2.30792,-777.439,1.69919,0.4365
5730000,2,-2.27738,-772.665,2.69627,0.44
5740000,2,-1.73224,-779.092,2.48856,0.439
5750000,3,-0.114775,-771.76,1.02176,0.439929
5760000,4,1.50512,-769.971,3.21306,0.458
5770000,4,-3.49894,-761.424,1.26875,0.452
5780000,3,2.684,-766.507,3.73036,0.473
5790000,8,0.348607,-768.481,4.68041,0.472111
5800000,3,1.4837,-774.718,0.523748,0.468
5810000,3,2.46353,-762.203,1.58196,0.439
5820000,6,-3.68818,-765.734,5.38273,0.439
5830000,1,2.2045,-789.331,0.907209,0.41
5840000,2,3.35681,-783.382,0.443382,0.448
5850000,3,2.80451,-771.43,1.48724,0.486
5860000,4,-4.13801,-772.31,3.44293,0.4395
5870000,4,1.51434,-769.933,2.88032,0.494
5880000,1,-0.369195,-787.953,3.12085,0.4565
5890000,3,-3.31303,-770.176,2.19196,0.448
5900000,4,-1.6925,-768.177,4.66505,0.456
5910000,4,2.56733,-773.875,2.69435,0.524
5920000,3,2.93893,-764.107,0.589481,0.453875
5930000,3,2.2335,-767.299,2.28422,0.483833
5940000,2,3.18187,-771.593,0.679829,0.456
5950000,2,-0.0353435,-782.717,1.0727,0.446
5960000,3,-1.01807,-778.64,0.751684,0.447
5970000,4,-4.19792,-765.54,2.84693,0.47
5980000,7,3.74979,-768.651,3.32096,0.4806
5990000,6,5.23785,-763.974,4.56989,0.493
6000000,4,-1.65532,-770.757,3.93143,0.453
6010000,4,3.49053,-765.097,0.826439,0.471111
6020000,3,-1.85148,-766.238,1.82036,0.5
6030000,3,0.263819,-770.204,3.41218,0.476
6040000,2,2.53816,-772.202,0.169232,0.438
6050000,5,1.52763,-785.133,3.48127,0.451
6060000,2,3.76645,-768.049,0.298729,0.433
6070000,3,2.52715,-771.669,2.29026,0.456437
6080000,2,3.25252,-774.95,2.12439,0.464714
6090000,4,3.00207,-766.117,1.39858,0.471
6100000,2,-2.27823,-767.934,1.87305,0.416
6110000,3,1.16828,-767.878,3.99202,0.448357
6120000,7,6.45988,-769.866,3.74298,0.475833
6130000,4,-2.50714,-763.028,2.61255,0.4785
6140000,5,4.64313,-769.615,3.46552,0.449
6150000,3,4.88064,-769.967,1.10395,0.466
6160000,3,-3.58506,-765.998,1.02051,0.446
6170000,2,2.45085,-766.742,0.764591,0.447
6180000,4,-0.707382,-766.553,0.766161,0.466
6190000,3,1.71901,-768.197,1.82197,0.466
6200000,5,1.41561,-766.752,4.24067,0.495
6210000,4,3.09221,-771.676,2.78294,0.45
6220000,3,-1.46037,-773.428,2.83099,0.436
6230000,2,2.03072,-773.643,0.770091,0.425
6240000,4,1.69766,-769.991,0.881159,0.472
6250000,3,-2.60699,-765.033,2.1702,0.466111
6260000,5,0.677975,-780.6,2.78216,0.48725
6270000,3,1.35069,-763.293,1.45657,0.463
6280000,4,3.07871,-771.083,1.17627,0.459154
6290000,3,3.04231,-768.063,2.03471,0.445536
6300000,4,-4.29547,-765.09,1.28128,0.4605
6310000,3,7.23261,-769.541,1.14866,0.4666
6320000,2,1.67209,-776.275,1.49247,0.45025
6330000,3,4.10759,-772.332,1.48085,0.479
6340000,3,0.0435993,-764.549,2.49842,0.4415
6350000,4,5.42294,-764.259,2.56112,0.457
6360000,4,-1.02075,-765.006,2.41822,0.502333
6370000,4,4.0167,-776.036,2.66512,0.4561
6380000,5,-5.06778,-761.244,4.13309,0.466923
6390000,2,3.50395,-773.738,0.899917,0.446
6400000,2,3.09888,-781.761,0.968392,0.4447
6410000,4,-0.535316,-769.128,4.06147,0.491
6420000,4,5.13415,-772.464,3.1867,0.431
6430000,3,-1.05083,-788.577,2.75703,0.461
6440000,3,-3.40094,-772.866,2.0528,0.467857
6450000,2,-1.43969,-765.847,1.08263,0.482
6460000,3,1.68536,-764.756,2.68341,0.458
6470000,4,-0.96916,-769.682,6.32768,0.464
6480000,3,0.501079,-772.96,3.44948,0.442
6490000,2,3.03436,-776.172,1.60733,0.431
6500000,3,3.66348,-767.346,2.38188,0.422
6510000,4,2.32311,-768.114,2.48626,0.475929
6520000,4,5.09065,-768.791,0.908593,0.478
6530000,2,0.149663,-777.863,0.710387,0.471
6540000,4,3.3369,-773.126,3.4748,0.434
6550000,3,2.64446,-768.737,3.5024,0.437
6560000,4,7.41153,-779.449,2.44308,0.4647
6570000,3,3.17739,-772.798,3.1111,0.463
6580000,4,5.15309,-769.029,1.48622,0.4842
6590000,3,1.63991,-766.378,1.34626,0.46375
6600000,2,3.16215,-768.691,0.586602,0.450455
6610000,3,4.72453,-780.977,1.1331,0.472
6620000,2,-0.0885689,-774.351,1.49461,0.47075
6630000,2,4.21786,-776.03,0.437242,0.443
6640000,4,1.82399,-776.667,3.22173,0.459
6650000,4,2.63408,-772.218,0.966955,0.470158
6660000,2,0.375817,-776.933,1.43392,0.434
6670000,2,2.6723,-775.537,0.248575,0.4625
6680000,2,2.37648,-771.37,1.1528,0.422
6690000,2,1.82453,-776.249,1.64354,0.438
6700000,3,4.33579,-766.034,2.2914,0.457
6710000,5,6.75608,-765.777,1.60075,0.481333
6720000,3,1.13317,-764.417,2.36198,0.514
6730000,2,-2.01132,-783.234,1.84871,0.4486
6740000,3,3.5052,-766.369,2.11009,0.449
6750000,2,-1.33189,-774.645,2.23857,0.4825
6760000,2,4.24378,-774.104,0.919213,0.451
6770000,3,5.67049,-793.917,1.85228,0.49
6780000,4,1.14476,-761.184,3.2555,0.477
6790000,3,-5.24781,-771.071,2.47703,0.461
6800000,2,-1.41325,-770.939,3.27867,0.495
6810000,3,3.1239,-768.272,0.801538,0.46875
6820000,4,1.54603,-766.16,2.24771,0.459273
6830000,3,2.30542,-769.685,2.09939,0.467
6840000,2,-1.18098,-766.676,0.270735,0.468524
6850000,3,2.66662,-772.738,2.17219,0.4635
6860000,2,5.13643,-774.761,0.696819,0.448
6870000,3,3.55861,-769.56,1.66455,0.464
6880000,2,-4.49393,-772.583,2.66009,0.465
6890000,5,5.30956,-765.522,1.89868,0.48175
6900000,2,-2.12377,-776.738,2.58616,0.4689
6910000,2,3.19315,-770.934,0.540284,0.455364
6920000,2,1.60461,-774.329,1.66665,0.444
6930000,4,4.00242,-766.144,3.41349,0.495
6940000,2,1.27037,-768.637,0.497775,0.471
6950000,2,0.591395,-771.723,2.03402,0.399
6960000,2,2.83204,-776.606,2.23475,0.443333
6970000,4,2.52763,-773.804,1.86839,0.455
6980000,4,2.84338,-762.549,1.80928,0.477
6990000,4,5.02503,-771.974,1.63954,0.44875
7000000,2,-7.61531,-770.681,2.49424,0.399
7010000,3,1.98771,-771.465,1.48826,0.461
7020000,2,-3.09273,-774.014,1.07437,0.437
7030000,3,-2.77398,-761.26,4.89084,0.446
7040000,4,2.81333,-762.096,2.06833,0.46
7050000,2,3.36573,-770.813,1.90751,0.487
7060000,2,-1.26831,-771.5,0.942852,0.4529
7070000,3,-0.739006,-773.361,0.996638,0.45875
7080000,2,4.34733,-773.144,0.436561,0.46475
7090000,4,2.21351,-769.149,1.91773,0.483
7100000,5,0.133862,-790.787,2.36064,0.537
7110000,3,-0.55859,-764.777,2.95617,0.454188
7120000,1,-4.14263,-783.415,0.57286,0.453
7130000,3,3.42621,-770.054,3.25771,0.476714
7140000,2,1.26211,-772.915,0.857669,0.471833
7150000,3,2.1215,-766.911,1.40571,0.418
7160000,4,2.97459,-763.6,1.84775,0.532
7170000,3,2.91012,-774.61,2.32422,0.455
7180000,2,0.0169869,-775.047,1.45644,0.482
7190000,3,-5.73676,-767.625,3.29637,0.460188
7200000,2,3.48228,-772.38,2.24483,0.455
7210000,2,3.28482,-773.994,0.110243,0.456
7220000,3,-2.13061,-774.854,1.98495,0.462
7230000,4,3.12124,-767.392,3.21639,0.471
7240000,2,2.77685,-772.661,1.12414,0.47
7250000,2,-1.86358,-779.144,3.41736,0.433
7260000,3,-11.8055,-768.552,2.12791,0.429889
7270000,3,1.84108,-769.816,2.21196,0.459
7280000,3,-1.56075,-763.398,1.73993,0.463
7290000,2,-0.273241,-776.842,3.14125,0.4445
7300000,4,-5.63251,-765.648,1.67317,0.456
7310000,3,-1.71256,-769.213,1.69995,0.435
7320000,5,1.6142,-767.803,4.13201,0.463444
7330000,2,3.28579,-772.425,0.948985,0.460731
7340000,3,1.33013,-766.403,1.50959,0.437
7350000,3,-1.11042,-769.763,3.88072,0.494
7360000,2,3.48004,-772.626,2.05778,0.455
7370000,3,-0.449121,-768.656,2.87273,0.413
7380000,2,1.86473,-778.087,2.9981,0.465
7390000,3,-1.68196,-765.62,1.9803,0.459
7400000,2,0.965332,-771.852,0.279849,0.459818
7410000,2,-7.16386,-767.553,1.23816,0.454
7420000,3,-6.63841,-764.085,2.5068,0.464
7430000,3,-2.64312,-769.262,1.49971,0.4755
7440000,3,-2.89236,-780.971,2.45579,0.446
7450000,4,5.25195,-767.292,2.29403,0.451
7460000,2,1.13855,-776.069,1.96543,0.473625
7470000,2,2.31416,-773.355,2.22776,0.452
7480000,3,-0.563521,-763.54,3.17615,0.451143
7490000,3,1.83763,-771.422,1.00623,0.463
7500000,2,4.10484,-769.235,0.207705,0.448
7510000,2,-0.144594,-779.452,2.23453,0.427
7520000,3,4.15651,-771.373,1.65755,0.475167
7530000,3,-0.518671,-764.488,1.789,0.427
7540000,3,0.620658,-768.072,0.922009,0.456308
7550000,5,4.8198,-774.096,1.95652,0.479667
7560000,5,3.80237,-765.635,3.59888,0.467
7570000,2,-0.0289591,-772.993,2.2099,0.4472
7580000,3,4.73471,-771.887,0.29997,0.458
7590000,2,1.82335,-779.166,2.80669,0.489
7600000,4,-2.28443,-765.755,3.48195,0.462455
7610000,4,-7.27269,-765.699,2.56617,0.476
7620000,2,-3.20136,-770.213,2.50584,0.481
7630000,2,-1.3846,-768.044,1.79476,0.404
7640000,7,4.00652,-772.296,1.77252,0.496429
7650000,3,0.0497637,-769.914,1.3174,0.460857
7660000,2,-2.83812,-768.702,0.813408,0.467
7670000,3,-4.17888,-787.422,1.79589,0.432111
7680000,3,-0.334409,-768.657,1.4477,0.441
7690000,3,0.114781,-766.612,2.84287,0.465333
7700000,2,1.38003,-778.645,1.90268,0.432
7710000,3,1.03294,-770.095,0.980862,0.42
7720000,2,-0.588311,-773.304,1.25649,0.470333
7730000,2,4.03858,-772.689,1.58528,0.495
7740000,4,2.5588,-764.407,1.20916,0.475
7750000,4,0.248742,-766.989,2.70424,0.474533
7760000,5,-1.46739,-764.204,3.89119,0.4895
7770000,4,3.01584,-767.25,3.1662,0.4585
7780000,1,2.31079,-784.946,0.776158,0.4496
7790000,2,-0.424398,-772.379,2.40485,0.462
7800000,3,1.49923,-764.454,0.984019,0.46
7810000,3,1.82738,-771.844,2.51588,0.45975
7820000,5,-2.92086,-774.967,6.38687,0.497
7830000,3,-0.571927,-770.609,2.10941,0.464
7840000,1,1.88027,-787.849,0.346527,0.434
7850000,2,1.45065,-776.06,0.601273,0.402
7860000,3,1.52283,-785.244,2.47318,0.495
7870000,3,-1.50167,-764.936,1.70897,0.464875
7880000,7,-9.5129,-766.279,4.89048,0.49
7890000,6,7.63156,-768.032,1.68953,0.4996
7900000,2,1.2791,-776.55,1.28658,0.470167
7910000,2,3.54019,-773.658,1.54377,0.451
7920000,2,3.65748,-784.069,1.30697,0.44625
7930000,2,3.57711,-774.81,0.957843,0.45025
7940000,3,-0.0417279,-773.543,2.29838,0.43975
7950000,5,5.0107,-766.97,1.77812,0.51
7960000,3,-3.5054,-775.268,5.42822,0.489
7970000,2,2.11844,-775.991,0.508517,0.485
7980000,2,-2.72492,-767.378,0.827274,0.388
7990000,2,1.44678,-775.102,1.23444,0.434
8000000,6,-0.420009,-767.919,4.53847,0.497
8010000,4,4.40045,-768.391,1.02967,0.5
8020000,1,1.73564,-785.834,1.07813,0.472364
8030000,3,-3.44786,-767.924,2.85816,0.489
8040000,2,2.85979,-773.577,0.630015,0.468286
8050000,3,0.944315,-776.362,4.35244,0.451
8060000,2,1.47217,-788.563,2.06946,0.4845
8070000,2,1.28344,-781.648,0.913728,0.471
8080000,3,0.207925,-767.427,2.66516,0.453632
8090000,3,4.49298,-776.184,1.01651,0.445
8100000,3,2.25787,-787.708,1.47735,0.487
8110000,4,-5.65063,-768.416,4.89555,0.467667
8120000,3,3.57436,-767.56,2.4361,0.491
8130000,1,1.9437,-789.732,1.00431,0.429
8140000,4,2.03432,-773.45,0.891814,0.469
8150000,3,-3.57908,-785.567,1.97295,0.43
8160000,3,4.97498,-778.687,1.85562,0.46
8170000,5,1.77307,-769.483,1.4073,0.475
8180000,4,-0.230502,-767.547,3.06923,0.511
8190000,3,-2.20141,-767.988,0.969093,0.462
8200000,4,0.601925,-773.403,4.69763,0.493833
8210000,3,1.06265,-764.794,2.89464,0.494
8220000,4,2.54898,-772.45,1.96416,0.453667
8230000,1,1.55815,-781.16,0.113393,0.460333
8240000,1,-0.976453,-782.776,1.27457,0.481
8250000,2,-0.565088,-777.209,2.22902,0.421
8260000,3,-0.819775,-769.722,3.93432,0.455833
8270000,3,-0.293148,-772.825,1.76518,0.421
8280000,3,-1.70561,-769.482,2.16891,0.4695
8290000,5,-5.15932,-763.207,2.62761,0.476
8300000,2,0.205751,-774.129,1.14843,0.46845
8310000,3,0.607148,-768.61,1.11403,0.455
8320000,3,3.95577,-769.038,1.77805,0.475
8330000,2,-0.496263,-769.061,2.39942,0.445
8340000,3,1.05034,-773.891,2.79781,0.471
8350000,2,2.37363,-770.123,1.28442,0.427333
8360000,2,-2.9457,-774.084,1.68504,0.4425
8370000,2,1.51877,-771.36,2.72867,0.462
8380000,3,1.18967,-768.984,3.24826,0.453
8390000,3,5.4127,-773.541,1.76603,0.448
8400000,2,-0.239051,-773.98,1.00725,0.433
8410000,3,2.01027,-770.875,1.95702,0.457
8420000,3,-2.44956,-776.334,2.12619,0.459333
8430000,3,5.29825,-776.347,2.28544,0.4695
8440000,4,4.46433,-772.432,3.67327,0.471
8450000,2,2.95419,-774.555,0.836162,0.479
8460000,3,-1.59777,-765.545,1.34344,0.4645
8470000,1,-3.22847,-780.826,0.665744,0.460857
8480000,2,-2.31092,-770.946,2.5506,0.485
8490000,2,2.55742,-777.57,1.22344,0.44
8500000,3,1.19948,-775.799,2.03744,0.483
8510000,3,3.85014,-775.961,0.931789,0.458
8520000,3,3.52121,-768.792,2.7042,0.4436
8530000,2,-5.82744,-766.14,0.810816,0.457
8540000,1,2.4893,-781.983,0.247831,0.469
8550000,3,3.389,-773.621,0.64621,0.44
8560000,1,1.59635,-782.546,0.462245,0.446
8570000,1,-0.529063,-783.616,1.47373,0.452
8580000,3,2.88344,-770.894,2.14879,0.439
8590000,2,1.16575,-774.338,0.706318,0.468
8600000,2,-1.35073,-775.609,1.56468,0.467
8610000,2,3.78538,-775.751,0.597317,0.454
8620000,5,-0.143135,-765.187,5.59061,0.502
8630000,4,-0.690607,-763.267,2.45018,0.49325
8640000,3,-1.9168,-769.261,3.19167,0.467667
8650000,4,2.40371,-763.754,3.05214,0.443
8660000,2,4.15835,-775.717,0.587854,0.447333
8670000,2,-0.868277,-769.574,1.48041,0.439
8680000,4,2.88974,-774.842,3.35065,0.485
8690000,2,1.06277,-778.159,0.465658,0.45
8700000,5,4.65508,-768.749,2.74959,0.472
8710000,3,2.14219,-769.323,2.02274,0.461
8720000,2,2.13619,-773.268,1.30481,0.4745
8730000,3,1.31739,-767.24,2.93311,0.478
8740000,3,1.8155,-771.897,1.4473,0.468
8750000,4,4.24378,-763.391,1.24757,0.505
8760000,4,-0.871318,-766.54,1.8226,0.456
8770000,5,3.19339,-766.634,0.812931,0.4756
8780000,2,4.23385,-771.119,0.364859,0.484333
8790000,2,5.25026,-777.544,0.494717,0.476
8800000,2,-0.33191,-771.122,1.33746,0.4715
8810000,3,1.3088,-773.611,1.8229,0.461
8820000,3,0.619771,-763.521,1.05363,0.424
8830000,3,2.03804,-769.752,1.97115,0.43
8840000,3,4.78658,-771.903,1.55076,0.446
8850000,2,-1.39829,-772.025,1.25916,0.47825
8860000,3,5.85185,-775.217,1.19194,0.458444
8870000,5,1.03993,-767.858,1.119,0.513
8880000,2,-0.427872,-768.306,1.50497,0.479
8890000,2,-0.0633323,-768.412,1.48852,0.441
8900000,3,-0.77059,-767.247,1.59331,0.44
8910000,2,-3.20093,-770.411,1.21185,0.4365
8920000,2,0.135688,-773.451,1.64347,0.468
8930000,3,4.62918,-767.47,0.785811,0.483
8940000,2,2.17938,-776.771,1.06438,0.444875
8950000,2,0.208188,-775.403,2.32064,0.43
8960000,2,-3.34574,-771.978,3.13369,0.465
8970000,2,4.78237,-776.535,0.519723,0.43
8980000,3,3.18615,-777.227,0.332488,0.511
8990000,4,6.12446,-767.7,1.1867,0.435667
9000000,3,1.70207,-772.92,2.49927,0.4254
9010000,2,0.464427,-775.329,0.986511,0.445
9020000,4,-1.27975,-765.924,2.16291,0.424
9030000,2,3.28387,-771.011,1.66144,0.46275
9040000,7,2.49001,-765.614,1.88603,0.495
9050000,2,-0.181638,-777.515,1.22083,0.483
9060000,3,2.91143,-775.823,1.87195,0.47425
9070000,3,4.7173,-776.68,2.29841,0.463
9080000,3,2.91109,-769.39,1.64997,0.45
9090000,2,1.01634,-774.291,1.09286,0.4616
9100000,2,2.45207,-775.51,2.60066,0.434
9110000,2,-4.00668,-765.358,1.08353,0.452
9120000,2,-0.0650815,-771.815,2.41838,0.44075
9130000,2,2.27251,-773.477,2.39262,0.445667
9140000,5,6.47282,-768.582,1.46155,0.488
9150000,4,-0.730338,-769.655,2.01757,0.412
9160000,3,-1.66769,-770.867,2.49899,0.4365
9170000,2,0.391978,-769.997,0.752406,0.438
9180000,2,3.26953,-775.463,2.4544,0.5
9190000,2,-3.35992,-769.003,1.23336,0.449
9200000,4,1.6418,-767.196,2.51148,0.42875
9210000,4,-3.06672,-767.276,3.19952,0.491333
9220000,2,1.07153,-775.469,1.01529,0.439
9230000,3,-0.77426,-765.219,1.69836,0.457
9240000,2,2.98359,-768.819,0.703746,0.436
9250000,2,-2.00316,-767.647,0.870446,0.433
9260000,4,3.07322,-774.406,0.811809,0.513
9270000,3,4.57585,-773.421,0.825397,0.473
9280000,2,-1.97394,-773.766,0.882589,0.443429
9290000,2,2.27695,-777.124,0.212346,0.49
9300000,2,0.126754,-777.779,1.05856,0.420667
9310000,4,3.32995,-771.328,3.93191,0.449
9320000,2,-1.01683,-771.915,0.449633,0.441
9330000,5,-0.570957,-770.083,5.06485,0.457
9340000,5,4.97539,-775.641,4.57223,0.475333
9350000,6,5.71419,-771.843,3.72853,0.493545
9360000,2,0.384785,-769.041,2.59073,0.4625
9370000,3,1.51412,-774.829,3.52956,0.423
9380000,2,2.35148,-776.553,0.576791,0.462
9390000,3,-3.75092,-768.262,0.394194,0.48675
9400000,3,-0.0606032,-768.264,0.685732,0.452
9410000,4,-6.48512,-768.899,2.92565,0.479
9420000,4,2.79055,-765.534,2.9987,0.464
9430000,3,-4.5345,-767.137,2.32943,0.439
9440000,4,4.55267,-771.957,2.1465,0.497
9450000,3,1.46902,-775.545,1.932,0.476167
9460000,5,6.96343,-764.909,1.92582,0.4955
9470000,6,-1.31468,-764.849,4.00512,0.554
9480000,2,0.995219,-770.118,1.05262,0.454
9490000,2,-2.88675,-779.184,1.70907,0.426
9500000,2,2.83091,-782.058,2.07502,0.485
9510000,2,-1.80223,-772.967,1.81267,0.4575
9520000,3,1.41492,-776.745,3.19315,0.494
9530000,2,3.65993,-774.891,0.195733,0.4552
9540000,5,6.20761,-777.211,3.07622,0.511
9550000,2,1.83769,-775.937,2.27096,0.450333
9560000,4,-0.503671,-764.326,3.66353,0.456692
9570000,3,0.80011,-765.804,2.08149,0.458167
9580000,2,2.09481,-768.14,1.94005,0.459
9590000,1,1.20398,-785.247,0.612918,0.4578
9600000,3,0.583602,-772.996,1.20908,0.48
9610000,1,2.50921,-782.624,0.83078,0.4798
9620000,2,2.04516,-774.641,1.87677,0.450667
9630000,3,4.00089,-771.871,1.37469,0.4744
9640000,2,-0.678279,-768.777,1.47157,0.476111
9650000,3,0.137512,-767.707,2.85432,0.44
9660000,2,-4.11762,-773.418,5.35352,0.427
9670000,2,-4.9132,-775.065,1.65232,0.435
9680000,2,0.0212878,-779.262,0.43672,0.457917
9690000,2,2.01972,-778.588,1.75933,0.454
9700000,2,-3.82517,-767.591,2.06325,0.436
9710000,2,0.565445,-768.706,0.632677,0.419
9720000,2,-1.57269,-770.938,2.48316,0.461
9730000,2,3.58252,-772.507,1.45407,0.454
9740000,2,-0.311132,-772.004,1.29851,0.43975
9750000,3,-1.1668,-775.423,3.08594,0.466625
9760000,3,1.15566,-772.977,1.73004,0.4577
9770000,3,-2.02061,-766.895,1.54956,0.453
9780000,3,-2.41217,-771.976,1.3616,0.44
9790000,4,5.88433,-772.94,1.03874,0.459077
9800000,2,0.359635,-768.501,0.208847,0.444
9810000,2,2.60577,-776.991,1.12928,0.464
9820000,3,2.407,-770.078,1.26879,0.477
9830000,3,1.41466,-770.739,1.26658,0.496
9840000,2,4.02334,-773.114,1.29503,0.4796
9850000,2,-0.372734,-765.419,0.613387,0.4355
9860000,3,-1.83328,-772.247,2.47654,0.444154
9870000,2,-4.36164,-772.004,4.20785,0.4716
9880000,2,-4.16696,-775.973,5.08726,0.4652
9890000,2,5.0328,-781.841,0.412533,0.454
9900000,2,2.03319,-772.827,1.07567,0.441
9910000,3,-2.69396,-772.615,5.94113,0.445
9920000,3,4.079,-770.46,1.54196,0.476
9930000,5,-1.87003,-772.587,2.00813,0.449
9940000,2,0.286001,-773.187,3.58867,0.43
9950000,2,-3.03949,-772.021,1.5624,0.459
9960000,2,-2.8649,-770.56,2.44741,0.415
9970000,2,2.48242,-772.198,1.06912,0.456625
9980000,3,4.5315,-774.647,0.560068,0.479
9990000,3,1.43514,-772.586,3.96631,0.456
